Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,2,"I'm picky with this sort of thing, not liking country blues as much as other flavors of blues.  But good luck bringing the gospel to this crowd of heathens!",86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,3,Superior to most electronic shite. ,86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,3,Pretty good.,86de5e392a314a7bbb43176861ae6980
spotify:track:3myyZdktVep8TRBRbJvKLW,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,2,Decent song.  A bit repelled by the singer's louche delivery.,86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,3,"Solid, like a healthy poo.",86de5e392a314a7bbb43176861ae6980
spotify:track:3ylFK9oWZJhDjy9qDgXrEr,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,1,"Doesn't do much for me (basic Traveling Wilburys-style 50's-thru-70's rock pastiche), but not offensive.",86de5e392a314a7bbb43176861ae6980
spotify:track:7w3ymiN6ciV6H11PpJLLIX,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,6,I discovered him while researching last League.  A breath of fresh air.,86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,de4eea8c425949deaa2c55f0c21ccd7d,2026-02-05T05:32:26Z,-1,"Had her in League 3 and she bores me, sorry.",86de5e392a314a7bbb43176861ae6980
spotify:track:6MTrnH2xnRXfM90iYoUwtU,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,3,Punky punky loud yes,86de5e392a314a7bbb43176861ae6980
spotify:track:095MMFhB9qxPx2VsmvjnUs,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,-2,"I don’t do Madonna, it’s mostly a me problem.",86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,3,Enjoyed reading about the Christmas song contest and this song—hah!! ,86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,2,This power-pop snack soothes my inner teenager.,86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,-1,Just not my thing.,86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,3,"I usually quite like 70s rock, for Sabbath in particular, this and songs like Planet Caravan are what I direct people to when I say I’m a fan. ",86de5e392a314a7bbb43176861ae6980
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,2,"I think you’re spot on with both the lightness and the depth of soul. It’s a nice blend, and I found myself slipping right into this song. I think I’m hearing a lot of…throat clearing? which put me off just a tiny bit. ",86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,2,I like some minimalist meandering beep boop beep now and then. I find it calming. ,86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,2,I was grooving to all the different layers of this by the end. It reminds me of something else but I can’t put my finger on it.,86de5e392a314a7bbb43176861ae6980
spotify:track:3myyZdktVep8TRBRbJvKLW,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,4,"Never heard them before! This song…oozes…I wasn’t so sure on the first listen, but the genre blending works for me.",86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,4,"This slaps!! I was a very sensitive and serious child, but the older I get the more I REALLY appreciate other adults who recognize the tremendous value of dumb fun in the face of absurd seriousness. “diapered Orange One” hahaha",86de5e392a314a7bbb43176861ae6980
spotify:track:3ylFK9oWZJhDjy9qDgXrEr,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,3,"Indeed, it brought me back to my Rilo Kiley days. Very pretty.",86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,-1,"I was Lana’s target audience back in the day and I did like her voice. I usually call her Lizzie Grant because I’d like to hope there is a real person somewhere in there beyond the caricature. I’m glad she evolved a bit MUSICALLY after this, BUT I think she’s involved in a right-wing cult these days. ",86de5e392a314a7bbb43176861ae6980
spotify:track:4G2sg6oEJplxKQSBjgTbkz,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,-1,"I’m not immune to his allure—once I saw Purple Rain I instantly “got it” but I think this is one of the more popular ones, yeah?",86de5e392a314a7bbb43176861ae6980
spotify:track:64b42VxrK0d0vNMENqSWu9,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,3,Oooo broody loud and “fuck you!” yes,86de5e392a314a7bbb43176861ae6980
spotify:track:7w3ymiN6ciV6H11PpJLLIX,d0b05394a4f7482b95d5e0aeecbaa33a,2026-02-05T16:59:20Z,4,"Ooooh yes, this is naked on a shag carpet eating a buttered croissant good. No that’s not even a euphemism I mean this very literally. ",86de5e392a314a7bbb43176861ae6980
spotify:track:7w3ymiN6ciV6H11PpJLLIX,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,1,,86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,3,"I first heard this as an acoustic song with MLers Michael and Ronan, much prefer that arrangement but still a worthy selection. ",86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,4,This is a band I would go see!,86de5e392a314a7bbb43176861ae6980
spotify:track:14tud1FLjpHMYHpD2c7NbO,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,3,,86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,-2,"It's not you, it's.... you and the Avett Bros. ",86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,1,I'm starting to get cranky about repeat artists again... but love Sabbath too much ,86de5e392a314a7bbb43176861ae6980
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,6,All day long. ,86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,3,"I will be listening to more of her, I could def get into this vibe.",86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,2,"Was lucky enough to see them over the summer, I understand they are calling it a day...? Great stuff. ",86de5e392a314a7bbb43176861ae6980
spotify:track:3myyZdktVep8TRBRbJvKLW,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,4,"Nice & weird, just the way I prefer it.",86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,3,"Another tune that hits the right notes, so to speak ",86de5e392a314a7bbb43176861ae6980
spotify:track:095MMFhB9qxPx2VsmvjnUs,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,2,"Oh sure, why not?",86de5e392a314a7bbb43176861ae6980
spotify:track:3ylFK9oWZJhDjy9qDgXrEr,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,-1,"Not sure how I feel about this one, maybe a few more listens will make up my mind but for now it's a -1 in a strong list ",86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,-1,This was a hard downvote as well. ,86de5e392a314a7bbb43176861ae6980
spotify:track:4G2sg6oEJplxKQSBjgTbkz,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,-1,"There are so many live or die's out there, this one seems a little obvious? But I'm not downvoting Prince... except I just did. Call it the Familiarity Tax",86de5e392a314a7bbb43176861ae6980
spotify:track:64b42VxrK0d0vNMENqSWu9,6decab82ff3a437a886aa3d9a5999e5d,2026-02-06T20:25:17Z,3,You folks are starting to get rowdy!,86de5e392a314a7bbb43176861ae6980
spotify:track:14tud1FLjpHMYHpD2c7NbO,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,-1,"Was curious if this was an early or new song.  For me, such a drop from ""if I could make it go quiet"" to ""I'M DOING IT AGAIN BABY"", I was hoping it was a new tune.  It was between this and Lana for the final DV, and that song's sweep protected it.  Not to worry.  I'm laying odds this comes in ahead of my choice.",86de5e392a314a7bbb43176861ae6980
spotify:track:095MMFhB9qxPx2VsmvjnUs,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,-2,"We need more participants.  17 songs, 2 DV max, means 3 folk will get dings.  And Madonna just brings up the shame of arguing in college with a Danish exchange student that Madonna had a great singing voice (me: pro).  Readers, I was wrong.  Good music, though.  More folks, this'd be a -1 or neutral.  This song makes me think of Phil Collins' ""Against All Odds (Take A Look At Me Now)"".  Also Wang Chung.  I wonder why I live alone here.",86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,7,"How is this the first MM league entry?  I must have submitted ""Fuck It I Love You"" in a different league.  This song lights all the buttons I have to light.",86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,4,"Immediately appealing.  Who are you, brave sir or madam?  Will this get a better reception than me with Kid Kapichi?  Have you some votes.  This should be as popular as Lambrini Girls and SPRINTS.",86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,1,"Haha.  Bit by the slobbering placeholder jaws.  Not a round requirement, so last DV has to go elsewhere.",86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,Am Sabbathetic to your cause.  Votes donated.,86de5e392a314a7bbb43176861ae6980
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,New to me.  I like its cleanliness.,86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,4,Appreciate the chances folk are taking in this league.,86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,"Like this.  https://en.wikipedia.org/wiki/Sylvan_Esso  I've heard other music of theirs, but the details didn't settle in my brain, as I was thinking it was a Swedish producer with vocalists.",86de5e392a314a7bbb43176861ae6980
spotify:track:3myyZdktVep8TRBRbJvKLW,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,3,"Good stuff.  This is fun moodiness.  I would use this to score a nightclub scene, with suspension of disbelief necessary for being able to hear a conversation.",86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,0,"13th place, that's what I'm gunning for!  Can't you smell the beer being splashed about, seeing this live?  Surely people will be startled and pleased that it's actually a summation of life, not a command.  Now to find categories for Regurgitator, The Fauves, and TISM songs.",86de5e392a314a7bbb43176861ae6980
spotify:track:3ylFK9oWZJhDjy9qDgXrEr,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,"The opening has me thinking Jellyfish's ""New Mistake"".  Liked!  Give a listen to the Jellyfish tune.  So good.  Whooo-ooo-hoo!   https://open.spotify.com/track/0lDvjI92aVKb1BLoRV6FaH",86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,"Musically, this is glorious.  Cinematic, like the lyrics. 

Come and take a walk on the wild side
Let me kiss you hard in the pouring rain
You like your girls insane, so (louder)
Choose your last words, this is the last time
'Cause you and I, we were born to die",86de5e392a314a7bbb43176861ae6980
spotify:track:4G2sg6oEJplxKQSBjgTbkz,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,-2,I'm just bitter than I'm not coordinated enough to mirror the gestures in time.  https://www.youtube.com/watch?v=dUgHay3tdZU  Fact checked.,86de5e392a314a7bbb43176861ae6980
spotify:track:64b42VxrK0d0vNMENqSWu9,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,"Wild song to get boxed out on.  New to me and Liked.  Will listen to more.  The guitars, Afghan Whigs?  Bauhaus?  Hm.",86de5e392a314a7bbb43176861ae6980
spotify:track:6MTrnH2xnRXfM90iYoUwtU,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,"I knew this from You Am I's cover on the Good Mornin' cd single, but this is the first time hearing the original.  YAI cover, very faithful, at:  https://open.spotify.com/track/0DHRVJehPpB9epNxoLl5Gu",86de5e392a314a7bbb43176861ae6980
spotify:track:7w3ymiN6ciV6H11PpJLLIX,2841805d6e4f44b1814aa495dc2150c1,2026-02-07T07:38:38Z,2,"Tagged two megastars for DVs, and was going to leave the last here, but it's just friendly enough, looking elsewhere.  This makes me fear more for my own submission.",86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,2,I'm a sucker for upbeat songs about the inevitable. ,86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,-1,Did not connect to this.,86de5e392a314a7bbb43176861ae6980
spotify:track:14tud1FLjpHMYHpD2c7NbO,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,1,,86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,-2,"It's not you it's me, Avett  Brothers.",86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,1,"Bring the new wave/punk girl in high school, I never connected or understood the appeal of BS. Participating this list has me as a captive audience and guess what? I like it! Hey, Mikey! 1 point for making and old dog change her mind, in spite of the repeat offender.",86de5e392a314a7bbb43176861ae6980
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,4,Greatness cant be denied.,86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,3,Greatly pleasing to my earholes.,86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,2,"Nice enough, this.",86de5e392a314a7bbb43176861ae6980
spotify:track:3myyZdktVep8TRBRbJvKLW,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,4,This appeals. Love the brass. ,86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,4,Finding that I'm enjoying the more raucous songs on this week's list. Must be the urge to f s up in this dystopia.,86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,2,"There are a few LDR songs I like, this being one of them.",86de5e392a314a7bbb43176861ae6980
spotify:track:4G2sg6oEJplxKQSBjgTbkz,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,1,I can't dv Prince,86de5e392a314a7bbb43176861ae6980
spotify:track:64b42VxrK0d0vNMENqSWu9,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,4,Felt this in my craw. ,86de5e392a314a7bbb43176861ae6980
spotify:track:6MTrnH2xnRXfM90iYoUwtU,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,7,"Yes!! But they're  Mummies, does this mean they lost the fight and are now offering after death advice? There's a B movie for you, Mummies on the Planet of the Apes. And dammit, I missed seeing them at Dantes last night. :(",86de5e392a314a7bbb43176861ae6980
spotify:track:095MMFhB9qxPx2VsmvjnUs,d0cb0402be7f47c9914e8de02f509f7a,2026-02-07T20:22:44Z,-2,,86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,2,"rattles along like an express train, very good.",86de5e392a314a7bbb43176861ae6980
spotify:track:095MMFhB9qxPx2VsmvjnUs,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,1,a little too well known and mainstream for my league tastes. good song though.,86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,3,nice fresh song and a new band to me which gets extra points.,86de5e392a314a7bbb43176861ae6980
spotify:track:14tud1FLjpHMYHpD2c7NbO,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,2,"it is catchy, yes. very ""pleasant"". kinda damned with faint praise there.",86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,2,bit banjo for me. not bad though.,86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,5,i was going to go with sabbath's never say die originally - and in preference to this. this is my favourite sabbath lp.,86de5e392a314a7bbb43176861ae6980
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,-1,just doesn't tick my boxes i'm afraid. dva.,86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,-2,loses me pretty quickly i'm afraid. i did give it at least three/four listens but very unlikely to ever listen to this again.,86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,1,"point for the electronic elements, without which this this would be a prime example of the generic (and often female fronted) bands that this league seems to gravitate towards.",86de5e392a314a7bbb43176861ae6980
spotify:track:3myyZdktVep8TRBRbJvKLW,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,6,"I won't detail my history with opus kink to save girvan rolling his eyes (do you want a christmas card from angus, girvan?). This is great and should, if you have any critical nouse whatsoever, win by a long stretch (with my song second 😂).  As per the comments on my own song, I was red boxed on this for the first time ever with this (never been yellow boxed still).",86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,6,And following opus kink in the playlist we get a song in very much the same groove. And it is very good.,86de5e392a314a7bbb43176861ae6980
spotify:track:3ylFK9oWZJhDjy9qDgXrEr,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,-1,"Nah, standard league stuff this. Makes me want to die slow(""ly"" you illiterate smack champion oik, you).",86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,-1,'tis a repeat (as are some others). Generic standard league stuff again which secures the dv.,86de5e392a314a7bbb43176861ae6980
spotify:track:4G2sg6oEJplxKQSBjgTbkz,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,2,Very obvious and very familiar. Prince doesn't deserve a dv and i have some points left so he can have some.,86de5e392a314a7bbb43176861ae6980
spotify:track:6MTrnH2xnRXfM90iYoUwtU,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,3,"I like this raw garage sound in moderation. Nice choice, a little different from the norm.",86de5e392a314a7bbb43176861ae6980
spotify:track:7w3ymiN6ciV6H11PpJLLIX,920d59fe89434c9a9255c64fa8265e5a,2026-02-08T16:52:58Z,2,This has a lovely gentle vibe. A nice way to end the playlist.,86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,2,If we can’t enjoy super-poppy performances about the inevitability of death and ultimate futility of life then who even are we?,86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,3,I agree that ARXX are very good. I had a couple of days last year where I listened to ‘Swim’ off their second album pretty much to the exclusion of all else. This one’s pretty great too. ,86de5e392a314a7bbb43176861ae6980
spotify:track:14tud1FLjpHMYHpD2c7NbO,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,-1,"Didn’t do much for me, this (despite my comment on Malcolm Middleton). Didn’t deserve a downvote either, but I was stuck. ",86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,-2,"It’s a jolly few minutes and I could see it working if I was in the right frame of mind. Reader, I was not in the right frame of mind. ",86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,4,"I buy the pitch - if it wasn’t for Ozzy’s incredibly recognisable vocals it could be something off the Quietus’s top 50. As I’m not as familiar with their back catalogue as I should be, no familiarity deduction either. ",86de5e392a314a7bbb43176861ae6980
spotify:track:1zeswQ2kb6XAAX8ZHLM7T9,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,4,"Now you can say what you like about Ooh Gary Davies and his bit in the middle, but his show was also the first place where I heard The Blue Nile’s ‘The Downtown Lights’ (it probably was back to back with Sonia, but that’s what was so good about Radio 1 in those days). (Also I met Sonia and worked with her for a bit in my early 20s, and she was a genuinely nice person). Anyway, this is great, especially the bits where he grumbles/burps/snores. ",86de5e392a314a7bbb43176861ae6980
spotify:track:2DmfMXt2Z2t0rfTpCL6pnl,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,3,Loved the juxtaposition of this and the Rev Gary Davis. It’s a beautifully clean sound. Will be listening to more of this. ,86de5e392a314a7bbb43176861ae6980
spotify:track:2ONlJkF4ySzt0ojLRJuCPI,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,-1,"Not unlike the Loula Yorke track before it if you take away the vocals, but not quite achieving the same mesmeric heights. A bit blanded out by the vocals perhaps. But, respect to your efforts to submit new stuff. ",86de5e392a314a7bbb43176861ae6980
spotify:track:3Rx2yorS1y6Qb6Rk4T7Fpk,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,2,"I like that you’ve linked this to Trump’s enshittification of himself, giving it an extra joy. Seriously enjoyable even before that. ",86de5e392a314a7bbb43176861ae6980
spotify:track:3ylFK9oWZJhDjy9qDgXrEr,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,3,"The song vs the band name is a bit Lick My Love Pump, but there are worse ways of spending four minutes. ",86de5e392a314a7bbb43176861ae6980
spotify:track:487OPlneJNni3NWC8SYqhW,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,2,"I like it very much in all of its Lynchian glory, but it is a tad familiar. ",86de5e392a314a7bbb43176861ae6980
spotify:track:4G2sg6oEJplxKQSBjgTbkz,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,-1,"My original choice for the round was Lydia Loveless’ cover, but I thought it might seem a bit overfamiliar. So sadly I can’t really give this points, perfect though it may be. ",86de5e392a314a7bbb43176861ae6980
spotify:track:64b42VxrK0d0vNMENqSWu9,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,3,"Sorry for beating you to Opus Kink, Ant. This sets the pulse racing though eh? Reminds me of that Sprints single, which is no bad thing. ",86de5e392a314a7bbb43176861ae6980
spotify:track:6MTrnH2xnRXfM90iYoUwtU,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,1,Some people might have it in them to downvote a song with a title like that but I am not one of them. ,86de5e392a314a7bbb43176861ae6980
spotify:track:7w3ymiN6ciV6H11PpJLLIX,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,4,"Appreciated the history lesson and ended up on his Wikipedia, where I learnt that he got a double album deal from RCA, converted to a religious cult and based his new record on it, which RCA refused to release. Instead he made a disco record about the Rodesian Bush War. I  think I love him. ",86de5e392a314a7bbb43176861ae6980
spotify:track:095MMFhB9qxPx2VsmvjnUs,8a006758b7e4400d94f2eb943efee15c,2026-02-08T19:15:17Z,4,Bloody operatic. Extra points for offending the church with the live crucifixion-based performances. Full 7 points if not for familiarity. ,86de5e392a314a7bbb43176861ae6980
spotify:track:0KnJHTA7p5Mvlu5e3cIf4B,467b385bee164547a603d728685f182f,2026-02-08T19:55:33Z,2,,86de5e392a314a7bbb43176861ae6980
spotify:track:12CUR0UayFA7AKv6YAjokJ,467b385bee164547a603d728685f182f,2026-02-08T19:55:33Z,1,,86de5e392a314a7bbb43176861ae6980
spotify:track:14tud1FLjpHMYHpD2c7NbO,467b385bee164547a603d728685f182f,2026-02-08T19:55:33Z,1,,86de5e392a314a7bbb43176861ae6980
spotify:track:19n9s9SfnLtwPEODqk8KCT,467b385bee164547a603d728685f182f,2026-02-08T19:55:33Z,-1,,86de5e392a314a7bbb43176861ae6980
spotify:track:1qykMIVb09E9dv6BylCUab,467b385bee164547a603d728685f182f,2026-02-08T19:55:33Z,7,,86de5e392a314a7bbb43176861ae6980
